"Should politicians be required to have a good knowledge of sports history to hold office?|Yes|No,Sports,Politics"
"Should politicians actively support the creation of more sports facilities and venues?|Yes|No,Sports,Politics"
"Do you believe politicians should have the power to decide on the location of major sporting events in their countries?|Yes|No,Sports,Politics"
"Should politicians be required to participate in sports-related debates during election campaigns?|Yes|No,Sports,Politics"
"Should sports organizations be required to donate a portion of their revenue to political causes?|Yes|No,Sports,Politics"
"Do you think politicians should host sports-themed fundraisers for their campaigns?|Yes|No,Sports,Politics"
"Should politicians actively promote sports scholarships and financial aid programs?|Yes|No,Sports,Politics"
"Should politicians be required to learn the names and achievements of famous sports personalities?|Yes|No,Sports,Politics"
"Which sport would you like politicians to take up to promote a healthy lifestyle?|Running|Cycling|Yoga|Swimming|Other,Sports,Politics"
"Do you believe politicians should have the power to change sports rules and regulations?|Yes|No,Sports,Politics"
"Should politicians be required to publicly support and attend the Paralympic Games?|Yes|No,Sports,Politics"
"Should politicians be allowed to use sports analogies to explain political situations?|Yes|No,Sports,Politics"
"Should politicians actively promote sports programs for older adults?|Yes|No,Sports,Politics"
"Do you think politicians should publicly support minority representation in sports leadership roles?|Yes|No,Sports,Politics"
"Should politicians be required to have knowledge of sports nutrition and training methods?|Yes|No,Sports,Politics"
"Is it important for politicians to actively support sports events that promote cultural diversity?|Yes|No,Sports,Politics"
"Should politicians be actively involved in combating gender inequality in sports?|Yes|No,Sports,Politics"
"Which political leader would you like to see participate in a reality TV dance competition?|Joe Biden|Jacinda Ardern|Vladimir Putin|Other,Sports,Politics"
"Do you think politicians should publicly support measures to prevent the spread of performance-enhancing drugs in sports?|Yes|No,Sports,Politics"
"Should politicians be involved in promoting mental health awareness and support for athletes?|Yes|No,Sports,Politics"
"Should politicians be required to learn about the economic impact of sports on society?|Yes|No,Sports,Politics"
"Do you believe politicians should have the power to ban certain sports from being played in their countries?|Yes|No,Sports,Politics"
"Should politicians be actively involved in promoting sports programs for underprivileged youth?|Yes|No,Sports,Politics"
"Should politicians be required to engage in sports-related philanthropy?|Yes|No,Sports,Politics"
"Do you think politicians should publicly support the inclusion of esports in the Olympic Games?|Yes|No,Sports,Politics"
"Should politicians be actively involved in promoting sports for peace and conflict resolution?|Yes|No,Sports,Politics"
"Should politicians be required to participate in sports-based fundraising events for charitable organizations?|Yes|No,Sports,Politics"
"Which sport do you think politicians should participate in to build teamwork and camaraderie?|Football|Basketball|Volleyball|Baseball|Other,Sports,Politics"
"Do you believe politicians should have the power to regulate the salaries of professional athletes?|Yes|No,Sports,Politics"
"Should politicians be required to publicly support and attend major international sports events held in their countries?|Yes|No,Sports,Politics"
"Should politicians actively support the inclusion of sports in school curriculums?|Yes|No,Sports,Politics"
"Should politicians be involved in promoting environmental sustainability and green initiatives in sports?|Yes|No,Sports,Politics"
"Do you think politicians should be actively involved in promoting sports activities for senior citizens?|Yes|No,Sports,Politics"
"Should politicians be required to publicly support and attend the World Cup?|Yes|No,Sports,Politics"
"Should politicians actively promote the development of sports technology and innovation?|Yes|No,Sports,Politics"
"Should politicians participate in friendly sporting events with citizens to foster community engagement?|Yes|No,Sports,Politics"
"Do you believe politicians should publicly condemn acts of violence in sports?|Yes|No,Sports,Politics"
"Should politicians be required to participate in sports events to raise awareness for health issues?|Yes|No,Sports,Politics"
"Which athlete would you choose to represent your country in diplomatic sports exchanges?|Simone Biles|Roger Federer|Lionel Messi|Other,Sports,Politics"
"Do you think politicians should be actively involved in promoting sports for social integration?|Yes|No,Sports,Politics"
"Should politicians be required to actively support and attend the Paralympic Games?|Yes|No,Sports,Politics"
"Which movie or TV show has the best set design?|options|Blade Runner 2049|Mad Men|The Crown,Movies & TV shows|Home Décor"
"What is your favorite color palette in a movie or TV show?|options|The Grand Budapest Hotel|Stranger Things|The Great Gatsby,Movies & TV shows|Home Décor"
"In which movie or TV show would you most like to live?|options|Friends|Harry Potter and the Sorcerer's Stone|Game of Thrones,Movies & TV shows|Home Décor"
